room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text,reason
Laundry,storage,OpenStorageSystem,Openstoragesystem,60296174,40,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60296174.jpg,Width: 40 cm Depth: 51 cm Thickness: 2.5 cm Max. load: 18 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60296174,42,53,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60296174.jpg,Package Number: 1 Length: 53 cm Width: 42 cm Height: 3 cm Diameter: Net Weight: 1.84 kg Gross Weight: 1.95 kg Gross Volume: 6.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60309572,,40,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60309572.jpg,Length: 40 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60309572,1,81,1,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60309572.jpg,Package Number: 1 Length: 81 cm Width: 1 cm Height: 1 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.17 kg Gross Volume: 0.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60313282,40,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60313282.jpg,Width: 40 cm Depth: 36 cm Thickness: 2.5 cm Max. load: 12 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60313282,36,43,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60313282.jpg,Package Number: 1 Length: 43 cm Width: 36 cm Height: 3 cm Diameter: Net Weight: 1.31 kg Gross Weight: 1.40 kg Gross Volume: 4.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70319269,80,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70319269.jpg,Width: 80 cm Depth: 36 cm Thickness: 2.5 cm Max. load: 25 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70319269,36,80,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70319269.jpg,Package Number: 1 Length: 80 cm Width: 36 cm Height: 3 cm Diameter: Net Weight: 1.90 kg Gross Weight: 1.93 kg Gross Volume: 7.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296168,,51,216,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296168.jpg,"Depth: 51 cm Height: 216 cm Frame, depth: 55 cm",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296168,31,219,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296168.jpg,Package Number: 1 Length: 219 cm Width: 31 cm Height: 4 cm Diameter: Net Weight: 4.77 kg Gross Weight: 5.88 kg Gross Volume: 29.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296291,80,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296291.jpg,Width: 80 cm Depth: 51 cm Thickness: 2.5 cm Max. load: 36 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296291,51,80,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296291.jpg,Package Number: 1 Length: 80 cm Width: 51 cm Height: 3 cm Diameter: Net Weight: 2.60 kg Gross Weight: 2.63 kg Gross Volume: 10.2 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,90319268,40,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/90319268.jpg,Width: 40 cm Depth: 36 cm Thickness: 2.5 cm Max. load: 12 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,90319268,36,40,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/90319268.jpg,Package Number: 1 Length: 40 cm Width: 36 cm Height: 3 cm Diameter: Net Weight: 1.05 kg Gross Weight: 1.07 kg Gross Volume: 3.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50433968,56,82,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50433968.jpg,Package Number: 1 Length: 82 cm Width: 56 cm Height: 7 cm Diameter: Net Weight: 13.14 kg Gross Weight: 14.00 kg Gross Volume: 31.8 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60433963,41,59,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60433963.jpg,Package Number: 1 Length: 59 cm Width: 41 cm Height: 8 cm Diameter: Net Weight: 8.54 kg Gross Weight: 9.00 kg Gross Volume: 19.2 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20296166,,51,126,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20296166.jpg,"Depth: 51 cm Height: 126 cm Frame, depth: 55 cm",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20296166,31,129,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20296166.jpg,Package Number: 1 Length: 129 cm Width: 31 cm Height: 4 cm Diameter: Net Weight: 2.94 kg Gross Weight: 3.44 kg Gross Volume: 17.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20296185,52,82,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20296185.jpg,Package Number: 1 Length: 82 cm Width: 52 cm Height: 7 cm Diameter: Net Weight: 7.72 kg Gross Weight: 8.34 kg Gross Volume: 28.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40296207,80,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40296207.jpg,Width: 80 cm Depth: 51 cm Thickness: 3.0 cm Max. load: 16 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40296207,47,83,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40296207.jpg,Package Number: 1 Length: 83 cm Width: 47 cm Height: 4 cm Diameter: Net Weight: 7.55 kg Gross Weight: 8.20 kg Gross Volume: 16.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40317530,,36,126,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40317530.jpg,"Depth: 36 cm Height: 126 cm Frame, depth: 40 cm",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40317530,23,129,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40317530.jpg,Package Number: 1 Length: 129 cm Width: 23 cm Height: 4 cm Diameter: Net Weight: 2.51 kg Gross Weight: 2.94 kg Gross Volume: 12.9 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70296183,41,55,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70296183.jpg,Package Number: 1 Length: 55 cm Width: 41 cm Height: 5 cm Diameter: Net Weight: 4.05 kg Gross Weight: 4.30 kg Gross Volume: 10.4 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296205,40,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296205.jpg,Width: 40 cm Depth: 51 cm Thickness: 3.0 cm Max. load: 8 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80296205,37,52,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80296205.jpg,Package Number: 1 Length: 52 cm Width: 37 cm Height: 5 cm Diameter: Net Weight: 4.84 kg Gross Weight: 5.20 kg Gross Volume: 9.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40313278,37,82,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40313278.jpg,Package Number: 1 Length: 82 cm Width: 37 cm Height: 7 cm Diameter: Net Weight: 5.63 kg Gross Weight: 6.15 kg Gross Volume: 20.2 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50313268,40,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50313268.jpg,Width: 40 cm Depth: 36 cm Thickness: 3.0 cm Max. load: 5 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50313268,37,45,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50313268.jpg,Package Number: 1 Length: 45 cm Width: 37 cm Height: 5 cm Diameter: Net Weight: 4.04 kg Gross Weight: 4.40 kg Gross Volume: 7.8 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70313272,80,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70313272.jpg,Width: 80 cm Depth: 36 cm Thickness: 3.0 cm Max. load: 10 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70313272,37,79,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70313272.jpg,Package Number: 1 Length: 79 cm Width: 37 cm Height: 5 cm Diameter: Net Weight: 6.82 kg Gross Weight: 7.30 kg Gross Volume: 15.0 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,37,44,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Package Number: 1 Length: 44 cm Width: 37 cm Height: 5 cm Diameter: Net Weight: 2.86 kg Gross Weight: 3.10 kg Gross Volume: 7.6 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,2,38,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Width: 2 cm Depth: 38 cm Package Number: 1 Length: 40 cm Width: 8 cm,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,2,66,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Length: 66 cm Width: 2 cm Package Dimensions Package Number: 1 Length: 66 cmWidth: 6 cm,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,,,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Height: 2 cm Diameter: Net Weight: 0.29 kg Gross Weight: 0.30 kg Gross Volume: 0.9 l,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,60,38,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Width: 60 cm Depth: 38 cm Thickness: 2 cm Max. load: 22 kg Package Dimensions Package Number: 1,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80313276,38,61,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80313276.jpg,Length: 61 cm Width: 38 cm Height: 2 cm Diameter: Net Weight: 2.81 kg Gross Weight: 2.85 kg Gross Volume: 4.6 l,dimension_out_of_range
Laundry,storage,OpenStorageSystem,Openstoragesystem,10429987,4,51,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10429987.jpg,Package Number: 1 Length: 51 cm Width: 4 cm Height: 3 cm Diameter: Net Weight: 0.90 kg Gross Weight: 0.93 kg Gross Volume: 0.6 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,10429992,51,68,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10429992.jpg,Package Number: 1 Length: 68 cm Width: 51 cm Height: 4 cm Diameter: Net Weight: 2.70 kg Gross Weight: 2.80 kg Gross Volume: 15.4 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20419959,51,50,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20419959.jpg,Length: 50 cm Width: 51 cm Thickness: 2.0 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20419959,50,52,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20419959.jpg,Package Number: 1 Length: 52 cm Width: 50 cm Height: 2 cm Diameter: Net Weight: 1.72 kg Gross Weight: 1.76 kg Gross Volume: 5.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20419964,46,50,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20419964.jpg,Package Number: 1 Length: 50 cm Width: 46 cm Height: 14 cm Diameter: Net Weight: 0.96 kg Gross Weight: 1.00 kg Gross Volume: 31.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,30419973,30,69,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/30419973.jpg,Package Number: 1 Length: 69 cm Width: 30 cm Height: 4 cm Diameter: Net Weight: 4.20 kg Gross Weight: 4.59 kg Gross Volume: 7.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,30429991,51,25,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/30429991.jpg,Length: 25 cm Width: 51 cm Thickness: 2.0 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,30429991,25,52,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/30429991.jpg,Package Number: 1 Length: 52 cm Width: 25 cm Height: 2 cm Diameter: Net Weight: 1.00 kg Gross Weight: 1.02 kg Gross Volume: 2.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40419958,52,69,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40419958.jpg,Package Number: 1 Length: 69 cm Width: 52 cm Height: 5 cm Diameter: Net Weight: 3.26 kg Gross Weight: 3.37 kg Gross Volume: 15.9 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40419963,46,50,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40419963.jpg,Package Number: 1 Length: 50 cm Width: 46 cm Height: 14 cm Diameter: Net Weight: 0.82 kg Gross Weight: 0.82 kg Gross Volume: 31.5 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50419972,44,162,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50419972.jpg,Package Number: 1 Length: 162 cm Width: 44 cm Height: 4 cm Diameter: Net Weight: 12.94 kg Gross Weight: 14.25 kg Gross Volume: 27.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60419957,52,103,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60419957.jpg,Package Number: 1 Length: 103 cm Width: 52 cm Height: 5 cm Diameter: Net Weight: 4.37 kg Gross Weight: 4.50 kg Gross Volume: 23.8 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,60419962,21,50,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/60419962.jpg,Package Number: 1 Length: 50 cm Width: 21 cm Height: 14 cm Diameter: Net Weight: 0.49 kg Gross Weight: 0.49 kg Gross Volume: 14.4 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,70419971,56,69,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/70419971.jpg,Package Number: 1 Length: 69 cm Width: 56 cm Height: 4 cm Diameter: Net Weight: 6.77 kg Gross Weight: 7.50 kg Gross Volume: 14.7 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,80419961,11,16,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/80419961.jpg,Package Number: 1 Length: 16 cm Width: 11 cm Height: 4 cm Diameter: Net Weight: 0.14 kg Gross Weight: 0.15 kg Gross Volume: 0.7 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,90419965,21,50,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/90419965.jpg,Package Number: 1 Length: 50 cm Width: 21 cm Height: 14 cm Diameter: Net Weight: 0.60 kg Gross Weight: 0.63 kg Gross Volume: 14.4 l,package_dimension
Laundry,chair,Step Stools and Step Ladders,Step Stools And Step Ladders,30178884,40,49,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Step Stools and Step Ladders/30178884.jpg,Package Number: 1 Length: 49 cm Width: 40 cm Height: 7 cm Diameter: Net Weight: 4.51 kg Gross Weight: 4.70 kg Gross Volume: 13.7 l,package_dimension
Laundry,chair,Step Stools and Step Ladders,Step Stools And Step Ladders,40178888,39,49,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Step Stools and Step Ladders/40178888.jpg,Package Number: 1 Length: 49 cm Width: 39 cm Height: 7 cm Diameter: Net Weight: 2.93 kg Gross Weight: 3.13 kg Gross Volume: 12.7 l,package_dimension
Laundry,chair,Step Stools and Step Ladders,Step Stools And Step Ladders,40332074,43,50,40,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Step Stools and Step Ladders/40332074.jpg,Package Number: 1 Length: 50 cm Width: 43 cm Height: 40 cm Diameter: Net Weight: 2.88 kg Gross Weight: 2.88 kg Gross Volume: 85.9 l,package_dimension
Laundry,chair,Step Stools and Step Ladders,Step Stools And Step Ladders,50402325,43,50,40,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Step Stools and Step Ladders/50402325.jpg,Package Number: 1 Length: 50 cm Width: 43 cm Height: 40 cm Diameter: Net Weight: 2.88 kg Gross Weight: 2.88 kg Gross Volume: 85.9 l,package_dimension
Laundry,chair,Step Stools and Step Ladders,Step Stools And Step Ladders,60178887,40,50,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Step Stools and Step Ladders/60178887.jpg,Package Number: 1 Length: 50 cm Width: 40 cm Height: 7 cm Diameter: Net Weight: 4.54 kg Gross Weight: 4.72 kg Gross Volume: 13.8 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,00346445,150,250,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/00346445.jpg,Length: 250 cm Width: 150 cm,missing_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,00346445,,35,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/00346445.jpg,Package Number: 1 Length: 35 cm Width: Height: Diameter: 16 cm Net Weight: 1.19 kg Gross Weight: 1.19 kg Gross Volume: 7.0 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,00381919,,47,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/00381919.jpg,Package Number: 1 Length: 47 cm Width: Height: Diameter: 26 cm Net Weight: 2.55 kg Gross Weight: 2.57 kg Gross Volume: 25.0 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,00384017,150,250,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/00384017.jpg,Length: 250 cm Width: 150 cm,missing_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,00384017,,35,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/00384017.jpg,Package Number: 1 Length: 35 cm Width: Height: Diameter: 16 cm Net Weight: 1.19 kg Gross Weight: 1.19 kg Gross Volume: 7.0 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,10396246,230,250,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/10396246.jpg,Length: 250 cm Width: 230 cm,missing_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,10396246,,34,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/10396246.jpg,Package Number: 1 Length: 34 cm Width: Height: Diameter: 17 cm Net Weight: 1.75 kg Gross Weight: 1.75 kg Gross Volume: 7.7 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,20191763,150,250,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/20191763.jpg,Length: 250 cm Width: 150 cm,missing_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,20191763,,38,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/20191763.jpg,Package Number: 1 Length: 38 cm Width: Height: Diameter: 13 cm Net Weight: 1.21 kg Gross Weight: 1.22 kg Gross Volume: 4.6 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,20395741,150,200,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/20395741.jpg,Length: 200 cm Width: 150 cm,missing_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,20395741,,38,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/20395741.jpg,Package Number: 1 Length: 38 cm Width: Height: Diameter: 12 cm Net Weight: 1.53 kg Gross Weight: 1.55 kg Gross Volume: 4.0 l,package_dimension
Living Room 1,bed,BedSpreads and Throws,Bedspreads And Throws,30349334,230,250,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room 1/Living Room 1/BedSpreads and Throws/30349334.jpg,Length: 250 cm Width: 230 cm,missing_dimension
