room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,50282139,40,157,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/50282139.jpg,Length: 157 cm Width: 40 cm Height: 74 cm Max. load/shelf: 15 kg
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,60422549,35,100,63,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/60422549.jpg,Length: 100 cm Width: 35 cm Height: 63 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,40404202,35,100,63,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/40404202.jpg,Length: 100 cm Width: 35 cm Height: 63 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,00105064,37,133,75,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/00105064.jpg,Length: 133 cm Width: 37 cm Height: 75 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,70409038,38,92,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/70409038.jpg,Length: 92 cm Width: 38 cm Height: 71 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,00327772,145,48,92,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/00327772.jpg,Width: 145 cm Depth: 48 cm Height: 92 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,20309258,157,47,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/20309258.jpg,Width: 157 cm Depth: 47 cm Height: 88 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,40239721,160,40,81,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/40239721.jpg,Width: 160 cm Depth: 40 cm Height: 81 cm Max. load: 50 kg Max. load/shelf: 30 kg Max. load/drawer: 6 kg
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,40309257,157,47,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/40309257.jpg,Width: 157 cm Depth: 47 cm Height: 88 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,70439728,145,48,87,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/70439728.jpg,Width: 145 cm Depth: 48 cm Height: 87 cm Max. load: 75 kg
Living Room2,chair,ArmChairs,Armchairs,30105901,56,137,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/30105901.jpg,Length: 137 cm Width: 56 cm Height: 7 cm
Living Room2,chair,ArmChairs,Armchairs,40052365,60,137,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40052365.jpg,Length: 137 cm Width: 60 cm Height: 7 cm
Living Room2,chair,ArmChairs,Armchairs,00442654,85,94,97,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/00442654.jpg,Width: 85 cm Depth: 94 cm Height: 97 cm Seat width: 54 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,30442662,85,94,97,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/30442662.jpg,Width: 85 cm Depth: 94 cm Height: 97 cm Seat width: 54 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,60094595,56,137,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/60094595.jpg,Length: 137 cm Width: 56 cm Height: 7 cm
Living Room2,chair,ArmChairs,Armchairs,70397629,56,137,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/70397629.jpg,Length: 137 cm Width: 56 cm Height: 7 cm
Living Room2,chair,ArmChairs,Armchairs,70397634,56,137,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/70397634.jpg,Length: 137 cm Width: 56 cm Height: 7 cm
Living Room2,chair,ArmChairs,Armchairs,19197780,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19197780.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,49197811,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49197811.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,69197754,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/69197754.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,79241638,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/79241638.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,79241643,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/79241643.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,79181314,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/79181314.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,39240792,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/39240792.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,59240828,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59240828.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,99164894,104,88,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/99164894.jpg,Width: 104 cm Depth: 88 cm Height: 88 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,19197775,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19197775.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,49181221,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49181221.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,49197750,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49197750.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,49197806,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49197806.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,89241628,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/89241628.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,89241633,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/89241633.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,39240787,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/39240787.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,59181310,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59181310.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,69240823,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/69240823.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,09201056,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/09201056.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,19181265,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19181265.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,29244432,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/29244432.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,29197925,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/29197925.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,49244426,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49244426.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,59201030,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59201030.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,19241537,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19241537.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,19241542,68,94,95,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19241542.jpg,Width: 68 cm Depth: 94 cm Height: 95 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,39181354,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/39181354.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,59181225,68,82,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59181225.jpg,Width: 68 cm Depth: 82 cm Height: 100 cm Seat width: 56 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,69129307,92,95,89,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/69129307.jpg,Width: 92 cm Depth: 95 cm Height: 89 cm Seat depth: 58 cm Seat height: 49 cm
Living Room2,chair,ArmChairs,Armchairs,49129092,104,88,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/49129092.jpg,Width: 104 cm Depth: 88 cm Height: 88 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,69129086,104,88,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/69129086.jpg,Width: 104 cm Depth: 88 cm Height: 88 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,79129081,104,88,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/79129081.jpg,Width: 104 cm Depth: 88 cm Height: 88 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,99257096,104,88,88,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/99257096.jpg,Width: 104 cm Depth: 88 cm Height: 88 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,09297186,85,94,97,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/09297186.jpg,Width: 85 cm Depth: 94 cm Height: 97 cm Seat width: 54 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,59297184,85,94,97,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59297184.jpg,Width: 85 cm Depth: 94 cm Height: 97 cm Seat width: 54 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,30304793,73,74,70,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/30304793.jpg,Width: 73 cm Depth: 74 cm Height: 70 cm Seat width: 54 cm Seat depth: 50 cm Seat height: 42 cm
Living Room2,chair,ArmChairs,Armchairs,40233535,64,75,75,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40233535.jpg,Width: 64 cm Depth: 75 cm Height: 75 cm Seat width: 59 cm Seat depth: 46 cm Seat height: 40 cm
Living Room2,chair,ArmChairs,Armchairs,40319398,92,83,106,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40319398.jpg,Width: 92 cm Depth: 83 cm Height: 106 cm Seat width: 50 cm Seat depth: 52 cm Seat height: 39 cm
Living Room2,chair,ArmChairs,Armchairs,40423578,73,65,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40423578.jpg,Height including back cushions: 75 cm Width: 73 cm Depth: 65 cm Free height under furniture: 24 cm Armrest height: 20 cm Seat width: 45 cm Seat depth: 48 cm Seat height: 44 cm
Living Room2,chair,ArmChairs,Armchairs,40423583,80,85,108,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40423583.jpg,Width: 80 cm Depth: 85 cm Height: 108 cm Seat width: 45 cm Seat depth: 48 cm Seat height: 44 cm
Living Room2,chair,ArmChairs,Armchairs,10424126,73,65,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/10424126.jpg,Height including back cushions: 75 cm Width: 73 cm Depth: 65 cm Free height under furniture: 24 cm Armrest height: 20 cm Seat width: 45 cm Seat depth: 48 cm Seat height: 44 cm
Living Room2,chair,ArmChairs,Armchairs,10424131,80,85,108,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/10424131.jpg,Width: 80 cm Depth: 85 cm Height: 108 cm Seat width: 45 cm Seat depth: 48 cm Seat height: 44 cm
Living Room2,chair,ArmChairs,Armchairs,70439219,82,96,101,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/70439219.jpg,Width: 82 cm Depth: 96 cm Height: 101 cm Seat width: 49 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,29272712,79,69,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/29272712.jpg,Width: 79 cm Depth: 69 cm Height: 64 cm Seat width: 52 cm Seat depth: 54 cm Seat height: 43 cm
Living Room2,chair,ArmChairs,Armchairs,39272716,79,69,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/39272716.jpg,Width: 79 cm Depth: 69 cm Height: 64 cm Seat width: 52 cm Seat depth: 54 cm Seat height: 43 cm
Living Room2,chair,ArmChairs,Armchairs,59284662,80,70,78,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/59284662.jpg,Width: 80 cm Depth: 70 cm Height: 78 cm Seat width: 55 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,90361894,82,96,101,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/90361894.jpg,Width: 82 cm Depth: 96 cm Height: 101 cm Seat width: 49 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,40433247,82,96,101,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/40433247.jpg,Width: 82 cm Depth: 96 cm Height: 101 cm Seat width: 49 cm Seat depth: 54 cm Seat height: 45 cm
Living Room2,chair,ArmChairs,Armchairs,19221695,83,78,62,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sofas and ArmChairs/ArmChairs/19221695.jpg,Height including back cushions: 75 cm Width: 83 cm Depth: 78 cm Free height under furniture: 20 cm Armrest height: 62 cm Seat width: 57 cm Seat depth: 47 cm Seat height: 44 cm
